+----------+---------------------------+--------+--------------+
| p_brand  | p_type                    | p_size | supplier_cnt |
| Brand#44 | ECONOMY BRUSHED TIN       | 9      | 4            |
| Brand#44 | ECONOMY BRUSHED TIN       | 23     | 4            |
| Brand#44 | ECONOMY BRUSHED TIN       | 36     | 4            |
| Brand#44 | ECONOMY BURNISHED BRASS   | 3      | 4            |
| Brand#44 | ECONOMY BURNISHED BRASS   | 14     | 4            |
| Brand#44 | ECONOMY BURNISHED BRASS   | 19     | 4            |
| Brand#44 | ECONOMY BURNISHED BRASS   | 49     | 4            |
| Brand#44 | ECONOMY BURNISHED COPPER  | 19     | 4            |
| Brand#44 | ECONOMY BURNISHED COPPER  | 45     | 4            |
| Brand#44 | ECONOMY BURNISHED NICKEL  | 19     | 4            |
| Brand#44 | ECONOMY BURNISHED NICKEL  | 36     | 4            |
| Brand#44 | ECONOMY BURNISHED NICKEL  | 45     | 4            |
| Brand#44 | ECONOMY BURNISHED STEEL   | 3      | 4            |
| Brand#44 | ECONOMY BURNISHED STEEL   | 23     | 4            |
| Brand#44 | ECONOMY BURNISHED TIN     | 23     | 4            |
| Brand#44 | ECONOMY BURNISHED TIN     | 36     | 4            |
| Brand#44 | ECONOMY PLATED BRASS      | 14     | 4            |
| Brand#44 | ECONOMY PLATED BRASS      | 19     | 4            |
| Brand#44 | ECONOMY PLATED BRASS      | 36     | 4            |
| Brand#44 | ECONOMY PLATED BRASS      | 45     | 4            |
| Brand#44 | ECONOMY PLATED COPPER     | 19     | 4            |
| Brand#44 | ECONOMY PLATED COPPER     | 49     | 4            |
| Brand#44 | ECONOMY PLATED NICKEL     | 3      | 4            |
| Brand#44 | ECONOMY PLATED NICKEL     | 9      | 4            |
| Brand#44 | ECONOMY PLATED NICKEL     | 19     | 4            |
| Brand#44 | ECONOMY PLATED NICKEL     | 45     | 4            |
| Brand#44 | ECONOMY PLATED NICKEL     | 49     | 4            |
| Brand#44 | ECONOMY PLATED STEEL      | 9      | 4            |
| Brand#44 | ECONOMY PLATED STEEL      | 19     | 4            |
| Brand#44 | ECONOMY PLATED STEEL      | 49     | 4            |
| Brand#44 | ECONOMY PLATED TIN        | 3      | 4            |
| Brand#44 | ECONOMY PLATED TIN        | 9      | 4            |
| Brand#44 | ECONOMY PLATED TIN        | 14     | 4            |
| Brand#44 | ECONOMY PLATED TIN        | 23     | 4            |
| Brand#44 | ECONOMY PLATED TIN        | 36     | 4            |
| Brand#44 | ECONOMY PLATED TIN        | 49     | 4            |
| Brand#44 | ECONOMY POLISHED BRASS    | 9      | 4            |
| Brand#44 | ECONOMY POLISHED BRASS    | 14     | 4            |
| Brand#44 | ECONOMY POLISHED COPPER   | 3      | 4            |
| Brand#44 | ECONOMY POLISHED COPPER   | 45     | 4            |
| Brand#44 | ECONOMY POLISHED COPPER   | 49     | 4            |
| Brand#44 | ECONOMY POLISHED NICKEL   | 3      | 4            |
| Brand#44 | ECONOMY POLISHED NICKEL   | 14     | 4            |
| Brand#44 | ECONOMY POLISHED NICKEL   | 19     | 4            |
| Brand#44 | ECONOMY POLISHED STEEL    | 3      | 4            |
| Brand#44 | ECONOMY POLISHED STEEL    | 14     | 4            |
| Brand#44 | ECONOMY POLISHED STEEL    | 19     | 4            |
| Brand#44 | ECONOMY POLISHED STEEL    | 36     | 4            |
| Brand#44 | ECONOMY POLISHED STEEL    | 45     | 4            |
| Brand#44 | ECONOMY POLISHED TIN      | 9      | 4            |
| Brand#44 | ECONOMY POLISHED TIN      | 14     | 4            |
| Brand#44 | ECONOMY POLISHED TIN      | 23     | 4            |
| Brand#44 | LARGE ANODIZED BRASS      | 14     | 4            |
| Brand#44 | LARGE ANODIZED BRASS      | 19     | 4            |
| Brand#44 | LARGE ANODIZED BRASS      | 36     | 4            |
| Brand#44 | LARGE ANODIZED COPPER     | 23     | 4            |
| Brand#44 | LARGE ANODIZED COPPER     | 49     | 4            |
| Brand#44 | LARGE ANODIZED NICKEL     | 9      | 4            |
| Brand#44 | LARGE ANODIZED NICKEL     | 45     | 4            |
| Brand#44 | LARGE ANODIZED STEEL      | 3      | 4            |
| Brand#44 | LARGE ANODIZED STEEL      | 9      | 4            |
| Brand#44 | LARGE ANODIZED STEEL      | 14     | 4            |
| Brand#44 | LARGE ANODIZED STEEL      | 36     | 4            |
| Brand#44 | LARGE ANODIZED STEEL      | 45     | 4            |
| Brand#44 | LARGE ANODIZED STEEL      | 49     | 4            |
| Brand#44 | LARGE ANODIZED TIN        | 9      | 4            |
| Brand#44 | LARGE ANODIZED TIN        | 19     | 4            |
| Brand#44 | LARGE ANODIZED TIN        | 36     | 4            |
| Brand#44 | LARGE ANODIZED TIN        | 45     | 4            |
| Brand#44 | LARGE ANODIZED TIN        | 49     | 4            |
| Brand#44 | LARGE BRUSHED BRASS       | 3      | 4            |
| Brand#44 | LARGE BRUSHED BRASS       | 23     | 4            |
| Brand#44 | LARGE BRUSHED BRASS       | 36     | 4            |
| Brand#44 | LARGE BRUSHED BRASS       | 45     | 4            |
| Brand#44 | LARGE BRUSHED BRASS       | 49     | 4            |
| Brand#44 | LARGE BRUSHED COPPER      | 3      | 4            |
| Brand#44 | LARGE BRUSHED COPPER      | 19     | 4            |
| Brand#44 | LARGE BRUSHED COPPER      | 45     | 4            |
| Brand#44 | LARGE BRUSHED COPPER      | 49     | 4            |
| Brand#44 | LARGE BRUSHED NICKEL      | 36     | 4            |
| Brand#44 | LARGE BRUSHED NICKEL      | 49     | 4            |
| Brand#44 | LARGE BRUSHED STEEL       | 19     | 4            |
| Brand#44 | LARGE BRUSHED STEEL       | 45     | 4            |
| Brand#44 | LARGE BRUSHED TIN         | 36     | 4            |
| Brand#44 | LARGE BRUSHED TIN         | 45     | 4            |
| Brand#44 | LARGE BRUSHED TIN         | 49     | 4            |
| Brand#44 | LARGE BURNISHED BRASS     | 9      | 4            |
| Brand#44 | LARGE BURNISHED BRASS     | 23     | 4            |
| Brand#44 | LARGE BURNISHED BRASS     | 45     | 4            |
| Brand#44 | LARGE BURNISHED COPPER    | 3      | 4            |
| Brand#44 | LARGE BURNISHED COPPER    | 36     | 4            |
| Brand#44 | LARGE BURNISHED COPPER    | 45     | 4            |
| Brand#44 | LARGE BURNISHED COPPER    | 49     | 4            |
| Brand#44 | LARGE BURNISHED NICKEL    | 19     | 4            |
| Brand#44 | LARGE BURNISHED NICKEL    | 45     | 4            |
| Brand#44 | LARGE BURNISHED STEEL     | 9      | 4            |
| Brand#44 | LARGE BURNISHED TIN       | 9      | 4            |
| Brand#44 | LARGE BURNISHED TIN       | 45     | 4            |
| Brand#44 | LARGE BURNISHED TIN       | 49     | 4            |
| Brand#44 | LARGE PLATED BRASS        | 36     | 4            |
| Brand#44 | LARGE PLATED COPPER       | 3      | 4            |
| Brand#44 | LARGE PLATED NICKEL       | 19     | 4            |
| Brand#44 | LARGE PLATED NICKEL       | 45     | 4            |
| Brand#44 | LARGE PLATED NICKEL       | 49     | 4            |
| Brand#44 | LARGE PLATED STEEL        | 19     | 4            |
| Brand#44 | LARGE PLATED STEEL        | 49     | 4            |
| Brand#44 | LARGE PLATED TIN          | 23     | 4            |
| Brand#44 | LARGE PLATED TIN          | 45     | 4            |
| Brand#44 | LARGE POLISHED BRASS      | 3      | 4            |
| Brand#44 | LARGE POLISHED COPPER     | 3      | 4            |
| Brand#44 | LARGE POLISHED COPPER     | 14     | 4            |
| Brand#44 | LARGE POLISHED COPPER     | 19     | 4            |
| Brand#44 | LARGE POLISHED NICKEL     | 14     | 4            |
| Brand#44 | LARGE POLISHED NICKEL     | 45     | 4            |
| Brand#44 | LARGE POLISHED STEEL      | 3      | 4            |
| Brand#44 | LARGE POLISHED STEEL      | 14     | 4            |
| Brand#44 | LARGE POLISHED STEEL      | 23     | 4            |
| Brand#44 | LARGE POLISHED STEEL      | 49     | 4            |
| Brand#44 | LARGE POLISHED TIN        | 23     | 4            |
| Brand#44 | LARGE POLISHED TIN        | 45     | 4            |
| Brand#44 | MEDIUM ANODIZED BRASS     | 14     | 4            |
| Brand#44 | MEDIUM ANODIZED BRASS     | 19     | 4            |
| Brand#44 | MEDIUM ANODIZED COPPER    | 3      | 4            |
| Brand#44 | MEDIUM ANODIZED COPPER    | 19     | 4            |
| Brand#44 | MEDIUM ANODIZED COPPER    | 23     | 4            |
| Brand#44 | MEDIUM ANODIZED NICKEL    | 3      | 4            |
| Brand#44 | MEDIUM ANODIZED STEEL     | 19     | 4            |
| Brand#44 | MEDIUM ANODIZED TIN       | 3      | 4            |
| Brand#44 | MEDIUM ANODIZED TIN       | 14     | 4            |
| Brand#44 | MEDIUM ANODIZED TIN       | 19     | 4            |
| Brand#44 | MEDIUM ANODIZED TIN       | 23     | 4            |
| Brand#44 | MEDIUM ANODIZED TIN       | 36     | 4            |
| Brand#44 | MEDIUM BRUSHED BRASS      | 14     | 4            |
| Brand#44 | MEDIUM BRUSHED BRASS      | 19     | 4            |
| Brand#44 | MEDIUM BRUSHED BRASS      | 23     | 4            |
| Brand#44 | MEDIUM BRUSHED COPPER     | 45     | 4            |
| Brand#44 | MEDIUM BRUSHED NICKEL     | 9      | 4            |
| Brand#44 | MEDIUM BRUSHED NICKEL     | 19     | 4            |
| Brand#44 | MEDIUM BRUSHED STEEL      | 9      | 4            |
| Brand#44 | MEDIUM BRUSHED STEEL      | 23     | 4            |
| Brand#44 | MEDIUM BRUSHED STEEL      | 49     | 4            |
| Brand#44 | MEDIUM BRUSHED TIN        | 3      | 4            |
| Brand#44 | MEDIUM BRUSHED TIN        | 23     | 4            |
| Brand#44 | MEDIUM BRUSHED TIN        | 49     | 4            |
| Brand#44 | MEDIUM BURNISHED BRASS    | 14     | 4            |
| Brand#44 | MEDIUM BURNISHED BRASS    | 19     | 4            |
| Brand#44 | MEDIUM BURNISHED BRASS    | 23     | 4            |
| Brand#44 | MEDIUM BURNISHED BRASS    | 49     | 4            |
| Brand#44 | MEDIUM BURNISHED COPPER   | 14     | 4            |
| Brand#44 | MEDIUM BURNISHED COPPER   | 23     | 4            |
| Brand#44 | MEDIUM BURNISHED NICKEL   | 9      | 4            |
| Brand#44 | MEDIUM BURNISHED NICKEL   | 19     | 4            |
| Brand#44 | MEDIUM BURNISHED STEEL    | 9      | 4            |
| Brand#44 | MEDIUM BURNISHED STEEL    | 36     | 4            |
| Brand#44 | MEDIUM BURNISHED STEEL    | 45     | 4            |
| Brand#44 | MEDIUM BURNISHED TIN      | 3      | 4            |
| Brand#44 | MEDIUM BURNISHED TIN      | 9      | 4            |
| Brand#44 | MEDIUM BURNISHED TIN      | 14     | 4            |
| Brand#44 | MEDIUM BURNISHED TIN      | 36     | 4            |
| Brand#44 | MEDIUM PLATED COPPER      | 14     | 4            |
| Brand#44 | MEDIUM PLATED COPPER      | 23     | 4            |
| Brand#44 | MEDIUM PLATED COPPER      | 36     | 4            |
| Brand#44 | MEDIUM PLATED NICKEL      | 9      | 4            |
| Brand#44 | MEDIUM PLATED NICKEL      | 14     | 4            |
| Brand#44 | MEDIUM PLATED NICKEL      | 19     | 4            |
| Brand#44 | MEDIUM PLATED NICKEL      | 36     | 4            |
| Brand#44 | MEDIUM PLATED STEEL       | 3      | 4            |
| Brand#44 | MEDIUM PLATED STEEL       | 36     | 4            |
| Brand#44 | MEDIUM PLATED TIN         | 19     | 4            |
| Brand#44 | MEDIUM PLATED TIN         | 45     | 4            |
| Brand#44 | PROMO ANODIZED BRASS      | 23     | 4            |
| Brand#44 | PROMO ANODIZED BRASS      | 45     | 4            |
| Brand#44 | PROMO ANODIZED COPPER     | 3      | 4            |
| Brand#44 | PROMO ANODIZED COPPER     | 9      | 4            |
| Brand#44 | PROMO ANODIZED COPPER     | 14     | 4            |
| Brand#44 | PROMO ANODIZED COPPER     | 49     | 4            |
| Brand#44 | PROMO ANODIZED NICKEL     | 3      | 4            |
| Brand#44 | PROMO ANODIZED NICKEL     | 49     | 4            |
| Brand#44 | PROMO ANODIZED STEEL      | 14     | 4            |
| Brand#44 | PROMO ANODIZED STEEL      | 19     | 4            |
| Brand#44 | PROMO ANODIZED STEEL      | 45     | 4            |
| Brand#44 | PROMO ANODIZED TIN        | 9      | 4            |
| Brand#44 | PROMO ANODIZED TIN        | 14     | 4            |
| Brand#44 | PROMO ANODIZED TIN        | 36     | 4            |
| Brand#44 | PROMO ANODIZED TIN        | 49     | 4            |
| Brand#44 | PROMO BRUSHED BRASS       | 14     | 4            |
| Brand#44 | PROMO BRUSHED BRASS       | 23     | 4            |
| Brand#44 | PROMO BRUSHED BRASS       | 36     | 4            |
| Brand#44 | PROMO BRUSHED BRASS       | 45     | 4            |
| Brand#44 | PROMO BRUSHED BRASS       | 49     | 4            |
| Brand#44 | PROMO BRUSHED COPPER      | 14     | 4            |
| Brand#44 | PROMO BRUSHED COPPER      | 19     | 4            |
| Brand#44 | PROMO BRUSHED COPPER      | 45     | 4            |
| Brand#44 | PROMO BRUSHED COPPER      | 49     | 4            |
| Brand#44 | PROMO BRUSHED NICKEL      | 9      | 4            |
| Brand#44 | PROMO BRUSHED NICKEL      | 36     | 4            |
| Brand#44 | PROMO BRUSHED NICKEL      | 49     | 4            |
| Brand#44 | PROMO BRUSHED TIN         | 14     | 4            |
| Brand#44 | PROMO BRUSHED TIN         | 23     | 4            |
| Brand#44 | PROMO BRUSHED TIN         | 36     | 4            |
| Brand#44 | PROMO BURNISHED BRASS     | 9      | 4            |
| Brand#44 | PROMO BURNISHED BRASS     | 14     | 4            |
| Brand#44 | PROMO BURNISHED BRASS     | 23     | 4            |
| Brand#44 | PROMO BURNISHED BRASS     | 45     | 4            |
| Brand#44 | PROMO BURNISHED COPPER    | 14     | 4            |
| Brand#44 | PROMO BURNISHED COPPER    | 19     | 4            |
| Brand#44 | PROMO BURNISHED COPPER    | 36     | 4            |
| Brand#44 | PROMO BURNISHED NICKEL    | 9      | 4            |
| Brand#44 | PROMO BURNISHED NICKEL    | 19     | 4            |
| Brand#44 | PROMO BURNISHED NICKEL    | 23     | 4            |
| Brand#44 | PROMO BURNISHED STEEL     | 3      | 4            |
| Brand#44 | PROMO BURNISHED STEEL     | 36     | 4            |
| Brand#44 | PROMO BURNISHED TIN       | 9      | 4            |
| Brand#44 | PROMO BURNISHED TIN       | 23     | 4            |
| Brand#44 | PROMO BURNISHED TIN       | 36     | 4            |
| Brand#44 | PROMO BURNISHED TIN       | 49     | 4            |
| Brand#44 | PROMO PLATED BRASS        | 3      | 4            |
| Brand#44 | PROMO PLATED BRASS        | 49     | 4            |
| Brand#44 | PROMO PLATED COPPER       | 3      | 4            |
| Brand#44 | PROMO PLATED COPPER       | 9      | 4            |
| Brand#44 | PROMO PLATED COPPER       | 14     | 4            |
| Brand#44 | PROMO PLATED COPPER       | 36     | 4            |
| Brand#44 | PROMO PLATED COPPER       | 49     | 4            |
| Brand#44 | PROMO PLATED NICKEL       | 14     | 4            |
| Brand#44 | PROMO PLATED NICKEL       | 49     | 4            |
| Brand#44 | PROMO PLATED STEEL        | 3      | 4            |
| Brand#44 | PROMO PLATED STEEL        | 9      | 4            |
| Brand#44 | PROMO PLATED STEEL        | 19     | 4            |
| Brand#44 | PROMO PLATED STEEL        | 45     | 4            |
| Brand#44 | PROMO PLATED TIN          | 23     | 4            |
| Brand#44 | PROMO POLISHED BRASS      | 3      | 4            |
| Brand#44 | PROMO POLISHED BRASS      | 14     | 4            |
| Brand#44 | PROMO POLISHED BRASS      | 19     | 4            |
| Brand#44 | PROMO POLISHED BRASS      | 49     | 4            |
| Brand#44 | PROMO POLISHED COPPER     | 19     | 4            |
| Brand#44 | PROMO POLISHED COPPER     | 49     | 4            |
| Brand#44 | PROMO POLISHED NICKEL     | 3      | 4            |
| Brand#44 | PROMO POLISHED NICKEL     | 23     | 4            |
| Brand#44 | PROMO POLISHED NICKEL     | 36     | 4            |
| Brand#44 | PROMO POLISHED NICKEL     | 49     | 4            |
| Brand#44 | PROMO POLISHED STEEL      | 14     | 4            |
| Brand#44 | PROMO POLISHED STEEL      | 23     | 4            |
| Brand#44 | PROMO POLISHED TIN        | 9      | 4            |
| Brand#44 | SMALL ANODIZED BRASS      | 14     | 4            |
| Brand#44 | SMALL ANODIZED BRASS      | 23     | 4            |
| Brand#44 | SMALL ANODIZED COPPER     | 36     | 4            |
| Brand#44 | SMALL ANODIZED COPPER     | 45     | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 3      | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 9      | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 14     | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 19     | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 36     | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 45     | 4            |
| Brand#44 | SMALL ANODIZED NICKEL     | 49     | 4            |
| Brand#44 | SMALL ANODIZED STEEL      | 3      | 4            |
| Brand#44 | SMALL ANODIZED STEEL      | 23     | 4            |
| Brand#44 | SMALL ANODIZED STEEL      | 49     | 4            |
| Brand#44 | SMALL ANODIZED TIN        | 3      | 4            |
| Brand#44 | SMALL ANODIZED TIN        | 9      | 4            |
| Brand#44 | SMALL ANODIZED TIN        | 36     | 4            |
| Brand#44 | SMALL ANODIZED TIN        | 49     | 4            |
| Brand#44 | SMALL BRUSHED BRASS       | 3      | 4            |
| Brand#44 | SMALL BRUSHED BRASS       | 9      | 4            |
| Brand#44 | SMALL BRUSHED BRASS       | 36     | 4            |
| Brand#44 | SMALL BRUSHED COPPER      | 9      | 4            |
| Brand#44 | SMALL BRUSHED COPPER      | 14     | 4            |
| Brand#44 | SMALL BRUSHED NICKEL      | 14     | 4            |
| Brand#44 | SMALL BRUSHED NICKEL      | 36     | 4            |
| Brand#44 | SMALL BRUSHED NICKEL      | 49     | 4            |
| Brand#44 | SMALL BRUSHED STEEL       | 3      | 4            |
